Datetime,Close,SMA_20,SMA_50,positions
2024-12-27 00:00:00-05:00,254.6858673095703,247.64537658691407,235.97515380859375,0.0
2024-12-30 00:00:00-05:00,251.30787658691406,248.38624572753906,236.37981994628908,0.0
2024-12-31 00:00:00-05:00,249.5341796875,248.92583084106445,236.69227630615234,0.0
2025-01-02 00:00:00-05:00,242.9874267578125,248.98561935424806,236.84433471679688,0.0
2025-01-03 00:00:00-05:00,242.49916076660156,249.00305786132813,236.99897003173828,0.0
2025-01-06 00:00:00-05:00,244.1333465576172,249.1007110595703,237.28781707763673,0.0
2025-01-07 00:00:00-05:00,241.35321044921875,249.06932220458984,237.52484344482423,0.0
2025-01-08 00:00:00-05:00,241.8414764404297,248.86753845214844,237.75491271972658,0.0
2025-01-10 00:00:00-05:00,236.01219177246094,248.32347106933594,237.8287811279297,0.0
2025-01-13 00:00:00-05:00,233.5708465576172,247.72110900878906,237.84844757080077,0.0
2025-01-14 00:00:00-05:00,232.45480346679688,246.98970565795898,237.9168621826172,0.0
2025-01-15 00:00:00-05:00,237.028564453125,246.47851943969727,238.16016387939453,0.0
2025-01-16 00:00:00-05:00,227.4525604248047,245.34354934692382,238.27166778564452,0.0
2025-01-17 00:00:00-05:00,229.16647338867188,244.17270584106444,238.43536651611328,0.0
2025-01-21 00:00:00-05:00,221.85243225097656,242.90669937133788,238.4241177368164,0.0
2025-01-22 00:00:00-05:00,223.03823852539062,241.61329193115233,238.45111755371093,0.0
2025-01-23 00:00:00-05:00,222.86883544921875,240.07724533081054,238.37997009277345,0.0
2025-01-24 00:00:00-05:00,221.991943359375,238.45849227905273,238.29666564941405,0.0
2025-01-27 00:00:00-05:00,229.04690551757812,237.04650344848633,238.40886749267577,-1.0
2025-01-28 00:00:00-05:00,237.4171905517578,236.01217651367188,238.6884750366211,0.0
2025-01-29 00:00:00-05:00,238.51329040527344,235.20354766845702,238.97226776123046,0.0
2025-01-30 00:00:00-05:00,236.7495574951172,234.4756317138672,239.15900451660156,0.0
2025-01-31 00:00:00-05:00,235.16519165039062,233.7571823120117,239.37822631835937,0.0
2025-02-03 00:00:00-05:00,227.2034454345703,232.9679832458496,239.37802673339843,0.0
2025-02-04 00:00:00-05:00,231.9765167236328,232.44185104370118,239.46810760498047,0.0
2025-02-05 00:00:00-05:00,231.6476593017578,231.81756668090821,239.53726165771485,0.0
2025-02-06 00:00:00-05:00,232.39501953125,231.36965713500976,239.63092895507813,0.0
2025-02-07 00:00:00-05:00,226.82479858398438,230.6188232421875,239.5862878417969,0.0
2025-02-10 00:00:00-05:00,227.0941162109375,230.17291946411132,239.48724517822265,0.0
2025-02-11 00:00:00-05:00,232.05198669433594,230.09697647094725,239.44371459960936,0.0
2025-02-12 00:00:00-05:00,236.29161071777344,230.2888168334961,239.48756774902344,0.0
2025-02-13 00:00:00-05:00,240.9402313232422,230.48440017700196,239.5765625,0.0
2025-02-14 00:00:00-05:00,244.00274658203125,231.3119094848633,239.68176788330078,0.0
2025-02-18 00:00:00-05:00,243.87306213378906,232.04723892211913,239.72339599609376,0.0
2025-02-19 00:00:00-05:00,244.27207946777344,233.168221282959,239.76582977294922,0.0
2025-02-20 00:00:00-05:00,245.22975158691406,234.27779693603514,239.82681915283203,0.0
2025-02-21 00:00:00-05:00,244.95042419433594,235.38187637329102,239.88620788574218,0.0
2025-02-24 00:00:00-05:00,246.49664306640625,236.60711135864258,239.89859771728516,0.0
2025-02-25 00:00:00-05:00,246.43678283691406,237.4766052246094,239.88946258544922,0.0
2025-02-26 00:00:00-05:00,239.77310180664062,237.59440078735352,239.77256286621093,0.0
2025-02-27 00:00:00-05:00,236.72056579589844,237.50476455688477,239.56531677246093,0.0
2025-02-28 00:00:00-05:00,241.24948120117188,237.7297607421875,239.44526062011718,0.0
2025-03-03 00:00:00-05:00,237.4487762451172,237.84393997192382,239.19119689941405,0.0
2025-03-04 00:00:00-05:00,235.35391235351562,238.2514633178711,238.8466082763672,0.0
2025-03-05 00:00:00-05:00,235.1643829345703,238.41085662841797,238.60644470214845,0.0
2025-03-06 00:00:00-05:00,234.75538635253906,238.56624298095704,238.3234246826172,1.0
2025-03-07 00:00:00-05:00,238.4862518310547,238.87080459594728,238.0213543701172,0.0
2025-03-10 00:00:00-04:00,226.92454528808594,238.87579193115235,237.47250518798828,0.0
2025-03-11 00:00:00-04:00,220.30075073242188,238.53612365722657,236.7327865600586,0.0
2025-03-12 00:00:00-04:00,216.45018005371094,237.75603332519532,235.89971557617187,0.0
2025-03-13 00:00:00-04:00,209.16799926757812,236.39985275268555,234.98935821533203,0.0
2025-03-14 00:00:00-04:00,212.9687042236328,235.00127639770508,234.2225747680664,0.0
2025-03-17 00:00:00-04:00,213.4774627685547,233.47501220703126,233.5014404296875,-1.0
2025-03-18 00:00:00-04:00,212.17066955566406,231.889892578125,232.88510528564453,0.0
2025-03-19 00:00:00-04:00,214.7144317626953,230.4120101928711,232.3294107055664,0.0
2025-03-20 00:00:00-04:00,213.5772247314453,228.82938385009766,231.71828826904297,0.0
2025-03-21 00:00:00-04:00,217.73704528808594,227.46871490478514,231.24596496582032,0.0
2025-03-24 00:00:00-04:00,220.19102478027344,226.1534339904785,230.8129559326172,0.0
2025-03-25 00:00:00-04:00,223.2036590576172,224.99177780151368,230.55678527832032,0.0
2025-03-26 00:00:00-04:00,220.98907470703125,224.0525764465332,230.3051498413086,0.0
2025-03-27 00:00:00-04:00,223.3034210205078,223.38171920776367,230.12212219238282,0.0
2025-03-28 00:00:00-04:00,217.36793518066406,222.1876419067383,229.7289096069336,0.0
2025-03-31 00:00:00-04:00,221.58761596679688,221.39458389282225,229.61161071777343,0.0
2025-04-01 00:00:00-04:00,222.64503479003906,220.75914001464844,229.48118194580078,0.0
2025-04-02 00:00:00-04:00,223.34332275390625,220.16808700561523,229.5109997558594,0.0
2025-04-03 00:00:00-04:00,202.69384765625,218.56501007080078,229.10411193847656,0.0
2025-04-04 00:00:00-04:00,187.92002868652344,216.0366989135742,228.40513580322266,0.0
2025-04-07 00:00:00-04:00,181.0169219970703,213.74131774902344,227.58563537597655,0.0
2025-04-08 00:00:00-04:00,171.9989776611328,211.32622909545898,226.44467681884765,0.0
2025-04-09 00:00:00-04:00,198.3644561767578,210.42194290161132,225.66362213134767,0.0
2025-04-10 00:00:00-04:00,189.9550323486328,209.46129455566407,224.69245697021483,0.0
2025-04-11 00:00:00-04:00,197.66615295410156,208.6961669921875,223.91078887939454,0.0
2025-04-14 00:00:00-04:00,202.02549743652344,208.12356872558593,223.24799499511718,0.0
2025-04-15 00:00:00-04:00,201.6464080810547,207.59735565185548,222.73685424804688,0.0
2025-04-16 00:00:00-04:00,193.79563903808594,206.551416015625,221.97323669433592,0.0
2025-04-17 00:00:00-04:00,196.4990234375,205.69750595092773,221.27026397705077,0.0
2025-04-21 00:00:00-04:00,192.6883544921875,204.4450714111328,220.47613067626952,0.0
2025-04-22 00:00:00-04:00,199.25228881835938,203.39813461303712,219.92468048095702,0.0
2025-04-23 00:00:00-04:00,204.1004180908203,202.44297256469727,219.4648065185547,0.0
2025-04-24 00:00:00-04:00,207.8612060546875,201.78657913208008,218.98099090576173,0.0
2025-04-25 00:00:00-04:00,208.76898193359375,201.0598571777344,218.43053833007812,0.0
2025-04-28 00:00:00-04:00,209.62689208984375,200.67280502319335,217.80427154541016,0.0
2025-04-29 00:00:00-04:00,210.6942901611328,200.12813873291014,217.13810241699218,0.0
2025-04-30 00:00:00-04:00,211.9811248779297,199.59494323730468,216.500263671875,0.0
2025-05-01 00:00:00-04:00,212.79913330078125,199.06773376464844,215.87080474853516,0.0
2025-05-02 00:00:00-04:00,204.8485870361328,199.17547073364258,215.06318145751953,0.0
2025-05-05 00:00:00-04:00,198.40435791015625,199.6996871948242,214.13226013183595,0.0
2025-05-06 00:00:00-04:00,198.02528381347656,200.55010528564452,213.16283294677734,0.0
2025-05-07 00:00:00-04:00,195.7707977294922,201.7386962890625,212.1495132446289,0.0
2025-05-08 00:00:00-04:00,197.00778198242188,201.6708625793457,211.29420684814454,0.0
2025-05-09 00:00:00-04:00,198.0452423095703,202.07537307739258,210.52070037841796,0.0
2025-05-12 00:00:00-04:00,210.55104064941406,202.7196174621582,209.90673156738282,0.0
2025-05-13 00:00:00-04:00,212.68861389160156,203.2527732849121,209.4115283203125,0.0
2025-05-14 00:00:00-04:00,212.08929443359375,203.77491760253906,208.94623596191406,0.0
2025-05-15 00:00:00-04:00,211.21029663085938,204.64565048217773,208.46715423583984,0.0
2025-05-16 00:00:00-04:00,211.0205078125,205.37172470092773,207.99245666503907,0.0
2025-05-19 00:00:00-04:00,208.54331970214844,206.1644729614258,207.39359802246094,0.0
2025-05-20 00:00:00-04:00,206.62550354003906,206.53313369750975,206.9876171875,0.0
2025-05-21 00:00:00-04:00,201.86090087890625,206.42115783691406,206.6188201904297,0.0
2025-05-22 00:00:00-04:00,201.13172912597656,206.0846839904785,206.312451171875,0.0
2025-05-23 00:00:00-04:00,195.04864501953125,205.3986671447754,206.03006408691405,0.0
2025-05-27 00:00:00-04:00,199.98304748535156,204.91647491455078,205.77035095214845,0.0
2025-05-28 00:00:00-04:00,200.1927947998047,204.3914001464844,205.50465759277344,0.0
2025-05-29 00:00:00-04:00,199.72332763671875,203.77851028442382,205.25571075439453,0.0
2025-05-30 00:00:00-04:00,200.622314453125,203.169669342041,204.97386840820312,0.0
2025-06-02 00:00:00-04:00,201.47134399414062,203.0008071899414,204.73175079345702,0.0
2025-06-03 00:00:00-04:00,203.03956604003906,203.23256759643556,204.4378012084961,0.0
2025-06-04 00:00:00-04:00,202.590087890625,203.46080780029297,204.08578247070312,0.0
2025-06-05 00:00:00-04:00,200.40257263183594,203.69239654541016,203.6297607421875,1.0
2025-06-06 00:00:00-04:00,203.68882751464844,204.02644882202148,203.28375579833985,0.0
2025-06-09 00:00:00-04:00,201.2216339111328,204.1852684020996,202.84212005615234,0.0
2025-06-10 00:00:00-04:00,202.44024658203125,203.77972869873048,202.5435662841797,0.0
2025-06-11 00:00:00-04:00,198.55465698242188,203.0730308532715,202.0829071044922,0.0
2025-06-12 00:00:00-04:00,198.97418212890625,202.41727523803712,201.60949005126952,0.0
2025-06-13 00:00:00-04:00,196.227294921875,201.6681251525879,201.0671694946289,0.0
2025-06-16 00:00:00-04:00,198.195068359375,201.02685317993163,200.97719390869142,0.0
2025-06-17 00:00:00-04:00,195.418212890625,200.37059783935547,201.12715759277344,-1.0
2025-06-18 00:00:00-04:00,196.35714721679688,199.85718002319337,201.43396209716798,0.0
2025-06-20 00:00:00-04:00,200.7721405029297,199.80274200439453,202.0094253540039,0.0
2025-06-23 00:00:00-04:00,201.27157592773438,199.80973434448242,202.06756774902342,0.0
2025-06-24 00:00:00-04:00,200.07293701171875,200.0609489440918,202.26992584228515,0.0
2025-06-25 00:00:00-04:00,201.33151245117188,200.1283721923828,202.34323303222655,0.0
2025-06-26 00:00:00-04:00,200.7721405029297,200.15733947753907,202.3181658935547,0.0
2025-06-27 00:00:00-04:00,200.85205078125,200.21377563476562,202.3022787475586,0.0
2025-06-30 00:00:00-04:00,204.93740844726562,200.42953033447264,202.5251141357422,0.0
2025-07-01 00:00:00-04:00,207.58441162109375,200.7351837158203,202.74682189941407,0.0
2025-07-02 00:00:00-04:00,212.1991729736328,201.1931640625,203.13703826904296,0.0
2025-07-03 00:00:00-04:00,213.30792236328125,201.72905578613282,203.4181509399414,0.0
2025-07-07 00:00:00-04:00,209.7119903564453,202.19452667236328,203.53038238525392,0.0
2025-07-08 00:00:00-04:00,209.7719268798828,202.498681640625,203.56859680175782,0.0
2025-07-09 00:00:00-04:00,210.90065002441406,202.98263244628907,203.61123016357422,0.0
2025-07-10 00:00:00-04:00,212.16920471191406,203.4690803527832,203.66207641601562,0.0
2025-07-11 00:00:00-04:00,210.92062377929688,204.08737869262694,203.6666030883789,1.0
2025-07-14 00:00:00-04:00,208.3834991455078,204.55784454345704,203.59465057373046,0.0
2025-07-15 00:00:00-04:00,208.87295532226562,205.19012756347655,203.51612701416016,0.0
2025-07-16 00:00:00-04:00,209.92176818847656,205.77646255493164,203.61759063720703,0.0
2025-07-17 00:00:00-04:00,209.78192138671875,206.49464797973633,203.8451419067383,0.0
2025-07-18 00:00:00-04:00,210.9405975341797,207.22382049560548,204.10344818115234,0.0
2025-07-21 00:00:00-04:00,212.23912048339844,207.79716949462892,204.43281463623046,0.0
2025-07-22 00:00:00-04:00,214.15695190429688,208.44143829345703,204.77579803466796,0.0
2025-07-23 00:00:00-04:00,213.9072265625,209.1331527709961,205.09303771972657,0.0
2025-07-24 00:00:00-04:00,213.51766967773438,209.74246063232422,205.15237030029297,0.0
2025-07-25 00:00:00-04:00,213.63754272460938,210.3857307434082,205.17134887695312,0.0
2025-07-28 00:00:00-04:00,213.80735778808594,211.03349609375,205.20571014404297,0.0
2025-07-29 00:00:00-04:00,211.03050231933594,211.33815078735353,205.2021142578125,0.0
2025-07-30 00:00:00-04:00,208.81301879882812,211.39958114624022,205.15796447753905,0.0
2025-07-31 00:00:00-04:00,207.33470153808594,211.1563575744629,205.1337921142578,0.0
2025-08-01 00:00:00-04:00,202.1505889892578,210.5984909057617,205.04429382324219,0.0
2025-08-04 00:00:00-04:00,203.11949157714844,210.26886596679688,205.06946563720703,0.0
2025-08-05 00:00:00-04:00,202.68995666503906,209.91476745605468,205.1006301879883,0.0
2025-08-06 00:00:00-04:00,213.0082550048828,210.02014770507813,205.4598223876953,0.0
2025-08-07 00:00:00-04:00,219.7805633544922,210.40071563720704,205.85577270507812,0.0
2025-08-08 00:00:00-04:00,229.0900115966797,211.30918502807617,206.43371704101563,0.0
2025-08-11 00:00:00-04:00,227.17999267578125,212.24900970458984,206.98285034179688,0.0
2025-08-12 00:00:00-04:00,229.64999389648438,213.2878616333008,207.56340393066407,0.0
2025-08-13 00:00:00-04:00,233.3300018310547,214.4582733154297,208.20057708740234,0.0
2025-08-14 00:00:00-04:00,232.77999877929688,215.6081771850586,208.7953857421875,0.0
2025-08-15 00:00:00-04:00,231.58999633789062,216.64064712524413,209.37538391113281,0.0
2025-08-18 00:00:00-04:00,230.88999938964844,217.57319107055665,209.98513244628907,0.0
2025-08-19 00:00:00-04:00,230.55999755859375,218.3933433532715,210.52255584716798,0.0
2025-08-20 00:00:00-04:00,226.00999450683594,218.99848175048828,211.01832305908204,0.0
2025-08-21 00:00:00-04:00,224.89999389648438,219.56759796142578,211.4675180053711,0.0
2025-08-22 00:00:00-04:00,227.75999450683594,220.27372055053712,212.05162475585936,0.0
2025-08-25 00:00:00-04:00,227.16000366210938,220.94135284423828,212.61534118652344,0.0
2025-08-26 00:00:00-04:00,229.30999755859375,221.85532760620117,213.27699523925781,0.0
2025-08-27 00:00:00-04:00,230.49000549316406,222.93917694091797,213.92289398193358,0.0
2025-08-28 00:00:00-04:00,232.55999755859375,224.20044174194337,214.66572967529297,0.0
2025-08-29 00:00:00-04:00,232.13999938964844,225.69991226196288,215.38138671875,0.0
2025-09-02 00:00:00-04:00,229.72000122070312,227.02993774414062,215.96034393310546,0.0
2025-09-03 00:00:00-04:00,238.47000122070312,228.81893997192384,216.70431243896485,0.0
2025-09-04 00:00:00-04:00,239.22999572753906,230.13002700805663,217.48745361328125,0.0
